LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,DISABILITY_CATEGORY,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED,LEP_M,NLEP_M,LEP_F,NLEP_F,CF_M,HH_M,PPPS_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,RF_F,SS_F
"NY","NEW YORK","3627540","SOUTHAMPTON UNION FREE SCHOOL DISTRICT","03744","SOUTHAMPTON INTERMEDIATE SCHOOL","362754003744","MD",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"NY","NEW YORK","3616230","KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT","04392","HERBERT HOOVER MIDDLE SCHOOL","361623004392","MD",0,0,0,0,0,0,2,0,0,1,0,0,0,2,5,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
"NY","NEW YORK","3631020","WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT","04165","WESTHAMPTON BEACH ELEMENTARY SCHOOL","363102004165","MD",0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"NY","NEW YORK","3604290","BEEKMANTOWN CENTRAL SCHOOL DISTRICT","00185","BEEKMANTOWN HIGH SCHOOL","360429000185","MD",0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,0,4,0,3,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0
"NY","NEW YORK","3620010","MOUNT MORRIS CENTRAL SCHOOL DISTRICT","04515","MOUNT MORRIS ELEMENTARY SCHOOL","362001004515","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"NY","NEW YORK","3618600","CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT","01677","MARYVALE MIDDLE SCHOOL","361860001677","MD",0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3600122","NEW YORK CITY GEOGRAPHIC DISTRICT #25","02639","JHS 185 EDWARD BLEEKER","360012202639","MD",0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3604290","BEEKMANTOWN CENTRAL SCHOOL DISTRICT","03247","BEEKMANTOWN MIDDLE SCHOOL","360429003247","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3616230","KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT","01407","HERBERT HOOVER ELEMENTARY SCHOOL","361623001407","MD",0,0,0,0,0,0,2,0,0,0,0,0,0,4,6,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
"NY","NEW YORK","3602580","ALEXANDER CENTRAL SCHOOL DISTRICT","00043","ALEXANDER MIDDLE SCHOOL-HIGH SCHOOL","360258000043","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"NY","NEW YORK","3615900","JOHNSON CITY CENTRAL SCHOOL DISTRICT","01375","JOHNSON CITY SENIOR HIGH SCHOOL","361590001375","MD",0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"NY","NEW YORK","3615810","JERICHO UNION FREE SCHOOL DISTRICT","01369","JERICHO MIDDLE SCHOOL","361581001369","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3618600","CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT","01679","MARYVALE PRIMARY SCHOOL","361860001679","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3600122","NEW YORK CITY GEOGRAPHIC DISTRICT #25","01996","IS 237","360012201996","MD",0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"NY","NEW YORK","3600122","NEW YORK CITY GEOGRAPHIC DISTRICT #25","02105","PS 20 JOHN BOWNE","360012202105","MD",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"NY","NEW YORK","3613830","HARTFORD CENTRAL SCHOOL DISTRICT","01129","HARTFORD MIDDLE/HIGH SCHOOL","361383001129","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
